应变(%),应力(N/mm^2),力(N),位移(mm),变形Y(mm),变形Z(mm),时间(s),Temperature1(-),Temperature2(-),Temperature3(-),变形X(mm)
1.719925E-05,7.702672,1560.58,0.02253723,3.099442E-06,0,4.572754,0.1,0.1,0.1,0
1.719925E-05,7.731547,1566.43,0.02259827,3.099442E-06,0,4.589844,0.1,0.1,0.1,0
2.249132E-05,7.767134,1573.64,0.02275085,4.053116E-06,0,4.606934,0.1,0.1,0.1,0
2.249132E-05,7.800253,1580.35,0.02284241,4.053116E-06,0,4.624023,0.1,0.1,0.1,0
2.249132E-05,7.829176,1586.21,0.02288818,4.053116E-06,0,4.641113,0.1,0.1,0.1,0
2.249132E-05,7.857755,1592,0.02294922,4.053116E-06,0,4.657715,0.1,0.1,0.1,0
2.249132E-05,7.889196,1598.37,0.02310181,4.053116E-06,0,4.674805,0.1,0.1,0.1,0
2.249132E-05,7.921673,1604.95,0.02319336,4.053116E-06,0,4.691895,0.1,0.1,0.1,0
2.249132E-05,7.949215,1610.53,0.02323914,4.053116E-06,0,4.708984,0.1,0.1,0.1,0
2.249132E-05,7.974831,1615.72,0.02330017,4.053116E-06,0,4.726074,0.1,0.1,0.1,0
1.719925E-05,8.004297,1621.69,0.02339172,3.099442E-06,0,4.742676,0.1,0.1,0.1,0
1.719925E-05,8.036183,1628.15,0.02349854,3.099442E-06,0,4.759766,0.1,0.1,0.1,0
1.719925E-05,8.067969,1634.59,0.02359009,3.099442E-06,0,4.776855,0.1,0.1,0.1,0
1.719925E-05,8.095314,1640.13,0.02365112,3.099442E-06,0,4.793945,0.1,0.1,0.1,0
1.719925E-05,8.125373,1646.22,0.0236969,3.099442E-06,0,4.811035,0.1,0.1,0.1,0
1.719925E-05,8.157998,1652.83,0.02384949,3.099442E-06,0,4.828125,0.1,0.1,0.1,0
1.719925E-05,8.190575,1659.43,0.02394104,3.099442E-06,0,4.844727,0.1,0.1,0.1,0
1.719925E-05,8.217869,1664.96,0.02400208,3.099442E-06,0,4.861816,0.1,0.1,0.1,0
1.058415E-05,8.243485,1670.15,0.02404785,1.907349E-06,0,4.878906,0.1,0.1,0.1,0
1.058415E-05,8.272804,1676.09,0.0241394,1.907349E-06,0,4.895996,0.1,0.1,0.1,0
1.058415E-05,8.303653,1682.34,0.02424622,1.907349E-06,0,4.913086,0.1,0.1,0.1,0
5.292075E-06,8.335044,1688.7,0.02433777,9.536743E-07,0,4.929688,0.1,0.1,0.1,0
5.292075E-06,8.361895,1694.14,0.0243988,9.536743E-07,0,4.946777,0.1,0.1,0.1,0
5.292075E-06,8.392447,1700.33,0.02449036,9.536743E-07,0,4.963867,0.1,0.1,0.1,0
5.292075E-06,8.423641,1706.65,0.02459717,9.536743E-07,0,4.980957,0.1,0.1,0.1,0
0,8.454441,1712.89,0.02468872,0,0,4.998047,0.1,0.1,0.1,0
0,8.483414,1718.76,0.02474976,0,0,5.015137,0.1,0.1,0.1,0
-1.058415E-05,8.512041,1724.56,0.02479553,-1.907349E-06,0,5.031738,0.1,0.1,0.1,0
-1.058415E-05,8.546048,1731.45,0.02494812,-1.907349E-06,0,5.048828,0.1,0.1,0.1,0
-1.058415E-05,8.579711,1738.27,0.02503967,-1.907349E-06,0,5.065918,0.1,0.1,0.1,0
-1.719925E-05,8.607401,1743.88,0.02510071,-3.099442E-06,0,5.083008,0.1,0.1,0.1,0
-2.249132E-05,8.631981,1748.86,0.02514648,-4.053116E-06,0,5.100098,0.1,0.1,0.1,0
-2.249132E-05,8.662188,1754.98,0.02523804,-4.053116E-06,0,5.116699,0.1,0.1,0.1,0
-2.77834E-05,8.694517,1761.53,0.02539063,-5.00679E-06,0,5.133789,0.1,0.1,0.1,0
-2.77834E-05,8.726402,1767.99,0.02545166,-5.00679E-06,0,5.150879,0.1,0.1,0.1,0
-2.77834E-05,8.751673,1773.11,0.02549744,-5.00679E-06,0,5.167969,0.1,0.1,0.1,0
-3.042943E-05,8.778277,1778.5,0.02554321,-5.483627E-06,0,5.185059,0.1,0.1,0.1,0
-3.042943E-05,8.809866,1784.9,0.0256958,-5.483627E-06,0,5.20166,0.1,0.1,0.1,0
-3.042943E-05,8.842443,1791.5,0.02578735,-5.483627E-06,0,5.21875,0.1,0.1,0.1,0
-3.042943E-05,8.872107,1797.51,0.02584839,-5.483627E-06,0,5.23584,0.1,0.1,0.1,0
-3.572151E-05,8.898513,1802.86,0.02589417,-6.437302E-06,0,5.25293,0.1,0.1,0.1,0
-3.572151E-05,8.925857,1808.4,0.02600098,-6.437302E-06,0,5.27002,0.1,0.1,0.1,0
-3.572151E-05,8.958433,1815,0.02609253,-6.437302E-06,0,5.287109,0.1,0.1,0.1,0
-4.101358E-05,8.987406,1820.87,0.02619934,-7.390976E-06,0,5.303711,0.1,0.1,0.1,0
-3.572151E-05,9.017169,1826.9,0.02624512,-6.437302E-06,0,5.320801,0.1,0.1,0.1,0
-4.101358E-05,9.047376,1833.02,0.02633667,-7.390976E-06,0,5.337891,0.1,0.1,0.1,0
-4.101358E-05,9.080346,1839.7,0.02644348,-7.390976E-06,0,5.35498,0.1,0.1,0.1,0
-4.101358E-05,9.112083,1846.13,0.02655029,-7.390976E-06,0,5.37207,0.1,0.1,0.1,0
-4.101358E-05,9.139082,1851.6,0.02659607,-7.390976E-06,0,5.388672,0.1,0.1,0.1,0
-4.101358E-05,9.167266,1857.31,0.02664185,-7.390976E-06,0,5.405762,0.1,0.1,0.1,0
-4.101358E-05,9.197275,1863.39,0.02679443,-7.390976E-06,0,5.422852,0.1,0.1,0.1,0
-3.572151E-05,9.230987,1870.22,0.02690125,-6.437302E-06,0,5.439941,0.1,0.1,0.1,0
-3.572151E-05,9.258083,1875.71,0.02694702,-6.437302E-06,0,5.457031,0.1,0.1,0.1,0
-4.101358E-05,9.28301,1880.76,0.0269928,-7.390976E-06,0,5.474121,0.1,0.1,0.1,0
-4.101358E-05,9.312427,1886.72,0.02709961,-7.390976E-06,0,5.490723,0.1,0.1,0.1,0
-4.101358E-05,9.345448,1893.41,0.02723694,-7.390976E-06,0,5.507813,0.1,0.1,0.1,0
-4.101358E-05,9.379355,1900.28,0.02734375,-7.390976E-06,0,5.524902,0.1,0.1,0.1,0
-3.572151E-05,9.406798,1905.84,0.02738953,-6.437302E-06,0,5.541992,0.1,0.1,0.1,0
-3.572151E-05,9.437746,1912.11,0.02745056,-6.437302E-06,0,5.559082,0.1,0.1,0.1,0
-3.042943E-05,9.470864,1918.82,0.02754211,-5.483627E-06,0,5.575684,0.1,0.1,0.1,0
-3.572151E-05,9.506205,1925.98,0.0276947,-6.437302E-06,0,5.592773,0.1,0.1,0.1,0
-3.572151E-05,9.53656,1932.13,0.02774048,-6.437302E-06,0,5.609863,0.1,0.1,0.1,0
-3.572151E-05,9.562621,1937.41,0.02778625,-6.437302E-06,0,5.626953,0.1,0.1,0.1,0
-3.042943E-05,9.593025,1943.57,0.02789307,-5.483627E-06,0,5.644043,0.1,0.1,0.1,0
-3.042943E-05,9.62496,1950.04,0.02799988,-5.483627E-06,0,5.661133,0.1,0.1,0.1,0
-3.042943E-05,9.657338,1956.6,0.02809143,-5.483627E-06,0,5.677734,0.1,0.1,0.1,0
-3.042943E-05,9.682017,1961.6,0.02813721,-5.483627E-06,0,5.694824,0.1,0.1,0.1,0
-3.042943E-05,9.708571,1966.98,0.02819824,-5.483627E-06,0,5.711914,0.1,0.1,0.1,0
-3.042943E-05,9.738976,1973.14,0.02828979,-5.483627E-06,0,5.729004,0.1,0.1,0.1,0
-3.042943E-05,9.774761,1980.39,0.02844238,-5.483627E-06,0,5.746094,0.1,0.1,0.1,0
-2.77834E-05,9.806547,1986.83,0.02854919,-5.00679E-06,0,5.762695,0.1,0.1,0.1,0
-2.77834E-05,9.834089,1992.41,0.02859497,-5.00679E-06,0,5.779785,0.1,0.1,0.1,0
-2.77834E-05,9.864592,1998.59,0.02864075,-5.00679E-06,0,5.796875,0.1,0.1,0.1,0
-2.77834E-05,9.89702,2005.16,0.02879333,-5.00679E-06,0,5.813965,0.1,0.1,0.1,0
-2.77834E-05,9.92925,2011.69,0.02890015,-5.00679E-06,0,5.831055,0.1,0.1,0.1,0
-2.77834E-05,9.954423,2016.79,0.02894592,-5.00679E-06,0,5.847656,0.1,0.1,0.1,0
-2.77834E-05,9.978756,2021.72,0.0289917,-5.00679E-06,0,5.864746,0.1,0.1,0.1,0
-2.77834E-05,10.00857,2027.76,0.02909851,-5.00679E-06,0,5.881836,0.1,0.1,0.1,0
-2.77834E-05,10.04159,2034.45,0.02919006,-5.00679E-06,0,5.898926,0.1,0.1,0.1,0
-3.042943E-05,10.07244,2040.7,0.02929688,-5.483627E-06,0,5.916016,0.1,0.1,0.1,0
-3.042943E-05,10.0987,2046.02,0.02934265,-5.483627E-06,0,5.933105,0.1,0.1,0.1,0
-2.77834E-05,10.13014,2052.39,0.02938843,-5.00679E-06,0,5.949707,0.1,0.1,0.1,0
-2.77834E-05,10.16242,2058.93,0.02954102,-5.00679E-06,0,5.966797,0.1,0.1,0.1,0
-3.042943E-05,10.19563,2065.66,0.02964783,-5.483627E-06,0,5.983887,0.1,0.1,0.1,0
-3.042943E-05,10.22155,2070.91,0.0296936,-5.483627E-06,0,6.000977,0.1,0.1,0.1,0
-3.042943E-05,10.24766,2076.2,0.02973938,-5.483627E-06,0,6.018066,0.1,0.1,0.1,0
-3.042943E-05,10.27999,2082.75,0.02984619,-5.483627E-06,0,6.034668,0.1,0.1,0.1,0
-3.042943E-05,10.3132,2089.48,0.02999878,-5.483627E-06,0,6.051758,0.1,0.1,0.1,0
-3.042943E-05,10.34425,2095.77,0.03004456,-5.483627E-06,0,6.068848,0.1,0.1,0.1,0
-2.77834E-05,10.36918,2100.82,0.03009033,-5.00679E-06,0,6.085938,0.1,0.1,0.1,0
-2.77834E-05,10.39825,2106.71,0.03019714,-5.00679E-06,0,6.103027,0.1,0.1,0.1,0
-3.042943E-05,10.42998,2113.14,0.0302887,-5.483627E-06,0,6.120117,0.1,0.1,0.1,0
-3.042943E-05,10.46251,2119.73,0.03039551,-5.483627E-06,0,6.136719,0.1,0.1,0.1,0
-2.77834E-05,10.4903,2125.36,0.03048706,-5.00679E-06,0,6.153809,0.1,0.1,0.1,0
-2.77834E-05,10.51631,2130.63,0.0305481,-5.00679E-06,0,6.170898,0.1,0.1,0.1,0
-3.042943E-05,10.54602,2136.65,0.03059387,-5.483627E-06,0,6.187988,0.1,0.1,0.1,0
-2.77834E-05,10.57791,2143.11,0.03074646,-5.00679E-06,0,6.205078,0.1,0.1,0.1,0
-3.042943E-05,10.60846,2149.3,0.03079224,-5.483627E-06,0,6.22168,0.1,0.1,0.1,0
-3.042943E-05,10.63393,2154.46,0.03083801,-5.483627E-06,0,6.23877,0.1,0.1,0.1,0
-3.042943E-05,10.66256,2160.26,0.03094482,-5.483627E-06,0,6.255859,0.1,0.1,0.1,0
-3.042943E-05,10.69568,2166.97,0.03103638,-5.483627E-06,0,6.272949,0.1,0.1,0.1,0
-3.042943E-05,10.72969,2173.86,0.03118896,-5.483627E-06,0,6.290039,0.1,0.1,0.1,0
-3.572151E-05,10.75935,2179.87,0.03125,-6.437302E-06,0,6.307129,0.1,0.1,0.1,0
-3.572151E-05,10.78284,2184.63,0.03129578,-6.437302E-06,0,6.32373,0.1,0.1,0.1,0
-3.572151E-05,10.81142,2190.42,0.03134155,-6.437302E-06,0,6.34082,0.1,0.1,0.1,0
-4.101358E-05,10.84355,2196.93,0.03149414,-7.390976E-06,0,6.35791,0.1,0.1,0.1,0
-4.101358E-05,10.87524,2203.35,0.03158569,-7.390976E-06,0,6.375,0.1,0.1,0.1,0
-4.101358E-05,10.90273,2208.92,0.03164673,-7.390976E-06,0,6.39209,0.1,0.1,0.1,0
-4.101358E-05,10.92835,2214.11,0.0316925,-7.390976E-06,0,6.408691,0.1,0.1,0.1,0
-4.101358E-05,10.96009,2220.54,0.03179932,-7.390976E-06,0,6.425781,0.1,0.1,0.1,0
-4.101358E-05,10.99424,2227.46,0.03193665,-7.390976E-06,0,6.442871,0.1,0.1,0.1,0
-4.101358E-05,11.02474,2233.64,0.03199768,-7.390976E-06,0,6.459961,0.1,0.1,0.1,0
-4.101358E-05,11.05007,2238.77,0.03204346,-7.390976E-06,0,6.477051,0.1,0.1,0.1,0
-4.101358E-05,11.07628,2244.08,0.03208923,-7.390976E-06,0,6.494141,0.1,0.1,0.1,0
-4.101358E-05,11.10841,2250.59,0.03224182,-7.390976E-06,0,6.510742,0.1,0.1,0.1,0
-3.572151E-05,11.14059,2257.11,0.03234863,-6.437302E-06,0,6.527832,0.1,0.1,0.1,0
-3.572151E-05,11.16912,2262.89,0.03239441,-6.437302E-06,0,6.544922,0.1,0.1,0.1,0
-4.101358E-05,11.19567,2268.27,0.03244019,-7.390976E-06,0,6.562012,0.1,0.1,0.1,0
-4.762868E-05,11.22627,2274.47,0.032547,-8.583069E-06,0,6.579102,0.1,0.1,0.1,0
-4.762868E-05,11.25841,2280.98,0.03269958,-8.583069E-06,0,6.595703,0.1,0.1,0.1,0
-4.762868E-05,11.28802,2286.98,0.03274536,-8.583069E-06,0,6.612793,0.1,0.1,0.1,0
-4.762868E-05,11.31428,2292.3,0.03279114,-8.583069E-06,0,6.629883,0.1,0.1,0.1,0
-5.292076E-05,11.34241,2298,0.03289795,-9.536743E-06,0,6.646973,0.1,0.1,0.1,0
-5.292076E-05,11.37514,2304.63,0.0329895,-9.536743E-06,0,6.664063,0.1,0.1,0.1,0
-5.821285E-05,11.40702,2311.09,0.03309631,-1.049042E-05,0,6.680664,0.1,0.1,0.1,0
-5.821285E-05,11.4353,2316.82,0.03314209,-1.049042E-05,0,6.697754,0.1,0.1,0.1,0
-6.350489E-05,11.46443,2322.72,0.03318787,-1.144409E-05,0,6.714844,0.1,0.1,0.1,0
-6.350489E-05,11.49705,2329.33,0.03334045,-1.144409E-05,0,6.731934,0.1,0.1,0.1,0
-6.350489E-05,11.52903,2335.81,0.03344727,-1.144409E-05,0,6.749023,0.1,0.1,0.1,0
-6.350489E-05,11.55598,2341.27,0.03349304,-1.144409E-05,0,6.766113,0.1,0.1,0.1,0
-6.350489E-05,11.5819,2346.52,0.03353882,-1.144409E-05,0,6.782715,0.1,0.1,0.1,0
-6.350489E-05,11.61225,2352.67,0.03364563,-1.144409E-05,0,6.799805,0.1,0.1,0.1,0
-6.350489E-05,11.6468,2359.67,0.03379822,-1.144409E-05,0,6.816895,0.1,0.1,0.1,0
-6.8797E-05,11.67819,2366.03,0.03388977,-1.239777E-05,0,6.833984,0.1,0.1,0.1,0
-6.350489E-05,11.70287,2371.03,0.03393555,-1.144409E-05,0,6.851074,0.1,0.1,0.1,0
-6.350489E-05,11.73007,2376.54,0.03399658,-1.144409E-05,0,6.867676,0.1,0.1,0.1,0
-5.821285E-05,11.76225,2383.06,0.03408813,-1.049042E-05,0,6.884766,0.1,0.1,0.1,0
-5.821285E-05,11.7969,2390.08,0.03424072,-1.049042E-05,0,6.901855,0.1,0.1,0.1,0
-5.821285E-05,11.82533,2395.84,0.0342865,-1.049042E-05,0,6.918945,0.1,0.1,0.1,0
-5.821285E-05,11.85109,2401.06,0.03434753,-1.049042E-05,0,6.936035,0.1,0.1,0.1,0
-5.821285E-05,11.8814,2407.2,0.03439331,-1.049042E-05,0,6.953125,0.1,0.1,0.1,0
-5.821285E-05,11.91704,2414.42,0.0345459,-1.049042E-05,0,6.969727,0.1,0.1,0.1,0
-5.821285E-05,11.95114,2421.33,0.03463745,-1.049042E-05,0,6.986816,0.1,0.1,0.1,0
-5.821285E-05,11.97794,2426.76,0.03469849,-1.049042E-05,0,7.003906,0.1,0.1,0.1,0
-5.292076E-05,12.00435,2432.11,0.03474426,-9.536743E-06,0,7.020996,0.1,0.1,0.1,0
-5.821285E-05,12.03574,2438.47,0.03483582,-1.049042E-05,0,7.038086,0.1,0.1,0.1,0
-5.292076E-05,12.06995,2445.4,0.0349884,-9.536743E-06,0,7.054688,0.1,0.1,0.1,0
-5.292076E-05,12.09971,2451.43,0.03509521,-9.536743E-06,0,7.071777,0.1,0.1,0.1,0
-5.292076E-05,12.12523,2456.6,0.03509521,-9.536743E-06,0,7.088867,0.1,0.1,0.1,0
-4.762868E-05,12.15257,2462.14,0.03518677,-8.583069E-06,0,7.105957,0.1,0.1,0.1,0
-4.762868E-05,12.1849,2468.69,0.03529358,-8.583069E-06,0,7.123047,0.1,0.1,0.1,0
-4.762868E-05,12.21886,2475.57,0.03544617,-8.583069E-06,0,7.140137,0.1,0.1,0.1,0
-4.101358E-05,12.24704,2481.28,0.03549194,-7.390976E-06,0,7.156738,0.1,0.1,0.1,0
-4.101358E-05,12.27606,2487.16,0.03553772,-7.390976E-06,0,7.173828,0.1,0.1,0.1,0
-4.101358E-05,12.30662,2493.35,0.03564453,-7.390976E-06,0,7.190918,0.1,0.1,0.1,0
-4.101358E-05,12.33949,2500.01,0.03573608,-7.390976E-06,0,7.208008,0.1,0.1,0.1,0
-4.101358E-05,12.36876,2505.94,0.0358429,-7.390976E-06,0,7.225098,0.1,0.1,0.1,0
-4.101358E-05,12.392,2510.65,0.03588867,-7.390976E-06,0,7.241699,0.1,0.1,0.1,0
-4.101358E-05,12.42108,2516.54,0.03593445,-7.390976E-06,0,7.258789,0.1,0.1,0.1,0
-4.101358E-05,12.4538,2523.17,0.03608704,-7.390976E-06,0,7.275879,0.1,0.1,0.1,0
-4.101358E-05,12.48993,2530.49,0.03619385,-7.390976E-06,0,7.292969,0.1,0.1,0.1,0
-3.572151E-05,12.51683,2535.94,0.03623962,-6.437302E-06,0,7.310059,0.1,0.1,0.1,0
-3.572151E-05,12.54259,2541.16,0.0362854,-6.437302E-06,0,7.32666,0.1,0.1,0.1,0
-3.042943E-05,12.57344,2547.41,0.03639221,-5.483627E-06,0,7.34375,0.1,0.1,0.1,0
-3.572151E-05,12.60725,2554.26,0.0365448,-6.437302E-06,0,7.36084,0.1,0.1,0.1,0
-3.572151E-05,12.64102,2561.1,0.03663635,-6.437302E-06,0,7.37793,0.1,0.1,0.1,0
-3.572151E-05,12.66441,2565.84,0.03663635,-6.437302E-06,0,7.39502,0.1,0.1,0.1,0
-3.572151E-05,12.69141,2571.31,0.03669739,-6.437302E-06,0,7.412109,0.1,0.1,0.1,0
-3.572151E-05,12.72137,2577.38,0.03683472,-6.437302E-06,0,7.428711,0.1,0.1,0.1,0
-3.572151E-05,12.75553,2584.3,0.03694153,-6.437302E-06,0,7.445801,0.1,0.1,0.1,0
-3.572151E-05,12.78573,2590.42,0.0369873,-6.437302E-06,0,7.462891,0.1,0.1,0.1,0
-3.572151E-05,12.81194,2595.73,0.03704834,-6.437302E-06,0,7.47998,0.1,0.1,0.1,0
-3.572151E-05,12.84057,2601.53,0.03713989,-6.437302E-06,0,7.49707,0.1,0.1,0.1,0
-4.101358E-05,12.87245,2607.99,0.03729248,-7.390976E-06,0,7.513672,0.1,0.1,0.1,0
-4.101358E-05,12.90636,2614.86,0.03738403,-7.390976E-06,0,7.530762,0.1,0.1,0.1,0
-4.101358E-05,12.9342,2620.5,0.03744507,-7.390976E-06,0,7.547852,0.1,0.1,0.1,0
-4.101358E-05,12.96248,2626.23,0.03749084,-7.390976E-06,0,7.564941,0.1,0.1,0.1,0
-4.101358E-05,12.99215,2632.24,0.03759766,-7.390976E-06,0,7.582031,0.1,0.1,0.1,0
-4.101358E-05,13.02299,2638.49,0.03768921,-7.390976E-06,0,7.599121,0.1,0.1,0.1,0
-4.101358E-05,13.05202,2644.37,0.03779602,-7.390976E-06,0,7.615723,0.1,0.1,0.1,0
-3.572151E-05,13.0765,2649.33,0.03779602,-6.437302E-06,0,7.632813,0.1,0.1,0.1,0
-3.572151E-05,13.10784,2655.68,0.03788757,-6.437302E-06,0,7.649902,0.1,0.1,0.1,0
-4.101358E-05,13.1416,2662.52,0.03804016,-7.390976E-06,0,7.666992,0.1,0.1,0.1,0
-3.572151E-05,13.17452,2669.19,0.03814697,-6.437302E-06,0,7.684082,0.1,0.1,0.1,0
-3.572151E-05,13.20073,2674.5,0.03819275,-6.437302E-06,0,7.700684,0.1,0.1,0.1,0
-3.042943E-05,13.22586,2679.59,0.03823853,-5.483627E-06,0,7.717773,0.1,0.1,0.1,0
-3.042943E-05,13.25735,2685.97,0.03834534,-5.483627E-06,0,7.734863,0.1,0.1,0.1,0
-3.042943E-05,13.29022,2692.63,0.03849792,-5.483627E-06,0,7.751953,0.1,0.1,0.1,0
-3.042943E-05,13.31949,2698.56,0.0385437,-5.483627E-06,0,7.769043,0.1,0.1,0.1,0
-3.042943E-05,13.34313,2703.35,0.03858948,-5.483627E-06,0,7.786133,0.1,0.1,0.1,0
-3.042943E-05,13.37072,2708.94,0.03863525,-5.483627E-06,0,7.802734,0.1,0.1,0.1,0
-3.042943E-05,13.40557,2716,0.03878784,-5.483627E-06,0,7.819824,0.1,0.1,0.1,0
-3.042943E-05,13.43908,2722.79,0.03889465,-5.483627E-06,0,7.836914,0.1,0.1,0.1,0
-3.042943E-05,13.46781,2728.61,0.03894043,-5.483627E-06,0,7.854004,0.1,0.1,0.1,0
-3.042943E-05,13.49204,2733.52,0.03898621,-5.483627E-06,0,7.871094,0.1,0.1,0.1,0
-3.042943E-05,13.52185,2739.56,0.03909302,-5.483627E-06,0,7.887695,0.1,0.1,0.1,0
-2.77834E-05,13.55665,2746.61,0.03924561,-5.00679E-06,0,7.904785,0.1,0.1,0.1,0
-2.77834E-05,13.58775,2752.91,0.03933716,-5.00679E-06,0,7.921875,0.1,0.1,0.1,0
-2.77834E-05,13.61302,2758.03,0.03933716,-5.00679E-06,0,7.938965,0.1,0.1,0.1,0
-2.77834E-05,13.63858,2763.21,0.03938293,-5.00679E-06,0,7.956055,0.1,0.1,0.1,0
-2.77834E-05,13.67037,2769.65,0.03953552,-5.00679E-06,0,7.972656,0.1,0.1,0.1,0
-2.249132E-05,13.70467,2776.6,0.03964233,-4.053116E-06,0,7.989746,0.1,0.1,0.1,0
-2.249132E-05,13.7332,2782.38,0.03973389,-4.053116E-06,0,8.006836,0.1,0.1,0.1,0
-2.249132E-05,13.76015,2787.84,0.03973389,-4.053116E-06,0,8.023926,0.1,0.1,0.1,0
-2.249132E-05,13.78952,2793.79,0.0398407,-4.053116E-06,0,8.041016,0.1,0.1,0.1,0
-2.249132E-05,13.82412,2800.8,0.03999329,-4.053116E-06,0,8.058105,0.1,0.1,0.1,0
-2.249132E-05,13.85744,2807.55,0.04008484,-4.053116E-06,0,8.074707,0.1,0.1,0.1,0
-2.249132E-05,13.88399,2812.93,0.04014587,-4.053116E-06,0,8.091797,0.1,0.1,0.1,0
-1.719925E-05,13.91227,2818.66,0.04019165,-3.099442E-06,0,8.108887,0.1,0.1,0.1,0
-1.719925E-05,13.94317,2824.92,0.0402832,-3.099442E-06,0,8.125977,0.1,0.1,0.1,0
-1.719925E-05,13.97535,2831.44,0.04043579,-3.099442E-06,0,8.143066,0.1,0.1,0.1,0
-2.249132E-05,14.00289,2837.02,0.04049683,-4.053116E-06,0,8.159668,0.1,0.1,0.1,0
-2.249132E-05,14.02683,2841.87,0.0405426,-4.053116E-06,0,8.176758,0.1,0.1,0.1,0
-2.249132E-05,14.05768,2848.12,0.04058838,-4.053116E-06,0,8.193848,0.1,0.1,0.1,0
-2.249132E-05,14.09041,2854.75,0.04074097,-4.053116E-06,0,8.210938,0.1,0.1,0.1,0
-2.249132E-05,14.12387,2861.53,0.04083252,-4.053116E-06,0,8.228027,0.1,0.1,0.1,0
-2.249132E-05,14.15018,2866.86,0.04089355,-4.053116E-06,0,8.245117,0.1,0.1,0.1,0
-2.249132E-05,14.17658,2872.21,0.04093933,-4.053116E-06,0,8.261719,0.1,0.1,0.1,0
-1.719925E-05,14.20955,2878.89,0.04104614,-3.099442E-06,0,8.278809,0.1,0.1,0.1,0
-1.719925E-05,14.2448,2886.03,0.04118347,-3.099442E-06,0,8.295898,0.1,0.1,0.1,0
-2.249132E-05,14.27777,2892.71,0.04129028,-4.053116E-06,0,8.312988,0.1,0.1,0.1,0
-2.249132E-05,14.3022,2897.66,0.04133606,-4.053116E-06,0,8.330078,0.1,0.1,0.1,0
-2.249132E-05,14.33019,2903.33,0.04139709,-4.053116E-06,0,8.34668,0.1,0.1,0.1,0
-2.249132E-05,14.36143,2909.66,0.04148865,-4.053116E-06,0,8.36377,0.1,0.1,0.1,0
-2.249132E-05,14.39267,2915.99,0.04164124,-4.053116E-06,0,8.380859,0.1,0.1,0.1,0
-2.249132E-05,14.42105,2921.74,0.04168701,-4.053116E-06,0,8.397949,0.1,0.1,0.1,0
-2.249132E-05,14.44652,2926.9,0.04173279,-4.053116E-06,0,8.415039,0.1,0.1,0.1,0
-2.77834E-05,14.47752,2933.18,0.0418396,-5.00679E-06,0,8.432129,0.1,0.1,0.1,0
-2.77834E-05,14.51014,2939.79,0.04194641,-5.00679E-06,0,8.44873,0.1,0.1,0.1,0
-3.042943E-05,14.54163,2946.17,0.04203796,-5.483627E-06,0,8.46582,0.1,0.1,0.1,0
-3.042943E-05,14.56868,2951.65,0.04208374,-5.483627E-06,0,8.48291,0.1,0.1,0.1,0
-3.572151E-05,14.59736,2957.46,0.04214478,-6.437302E-06,0,8.5,0.1,0.1,0.1,0
-3.572151E-05,14.63374,2964.83,0.0422821,-6.437302E-06,0,8.51709,0.1,0.1,0.1,0
-3.572151E-05,14.66646,2971.46,0.04238892,-6.437302E-06,0,8.533691,0.1,0.1,0.1,0
-4.101358E-05,14.69736,2977.72,0.04249573,-7.390976E-06,0,8.550781,0.1,0.1,0.1,0
-4.101358E-05,14.71912,2982.13,0.04249573,-7.390976E-06,0,8.567871,0.1,0.1,0.1,0
-4.101358E-05,14.74711,2987.8,0.04258728,-7.390976E-06,0,8.584961,0.1,0.1,0.1,0
-4.762868E-05,14.78087,2994.64,0.04269409,-8.583069E-06,0,8.602051,0.1,0.1,0.1,0
-4.762868E-05,14.81192,3000.93,0.04284668,-8.583069E-06,0,8.619141,0.1,0.1,0.1,0
-4.762868E-05,14.84089,3006.8,0.04289246,-8.583069E-06,0,8.635742,0.1,0.1,0.1,0
-5.292076E-05,14.86512,3011.71,0.04293823,-9.536743E-06,0,8.652832,0.1,0.1,0.1,0
-4.762868E-05,14.89819,3018.41,0.04298401,-8.583069E-06,0,8.669922,0.1,0.1,0.1,0
-4.762868E-05,14.93304,3025.47,0.0431366,-8.583069E-06,0,8.687012,0.1,0.1,0.1,0
-4.762868E-05,14.96557,3032.06,0.04324341,-8.583069E-06,0,8.704102,0.1,0.1,0.1,0
-4.762868E-05,14.99163,3037.34,0.04328918,-8.583069E-06,0,8.720703,0.1,0.1,0.1,0
-4.762868E-05,15.01586,3042.25,0.04333496,-8.583069E-06,0,8.737793,0.1,0.1,0.1,0
-4.762868E-05,15.04809,3048.78,0.04344177,-8.583069E-06,0,8.754883,0.1,0.1,0.1,0
-4.762868E-05,15.07973,3055.19,0.04359436,-8.583069E-06,0,8.771973,0.1,0.1,0.1,0
-5.292076E-05,15.10979,3061.28,0.04364014,-9.536743E-06,0,8.789063,0.1,0.1,0.1,0
-4.762868E-05,15.13245,3065.87,0.04368591,-8.583069E-06,0,8.805664,0.1,0.1,0.1,0
-4.762868E-05,15.15959,3071.37,0.04373169,-8.583069E-06,0,8.822754,0.1,0.1,0.1,0
-4.762868E-05,15.19355,3078.25,0.04388428,-8.583069E-06,0,8.839844,0.1,0.1,0.1,0
-4.762868E-05,15.22558,3084.74,0.04403687,-8.583069E-06,0,8.856934,0.1,0.1,0.1,0
-4.101358E-05,15.25475,3090.65,0.04408264,-7.390976E-06,0,8.874023,0.1,0.1,0.1,0
